Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
3,Hattiesburg,Lamar_MS,MS,59,31,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Buffalo Grove,Lake_IL,IL,59,44,10,9.2,0,Clear,FALSE,FALSE,FALSE,twilight
2,Miami,Miami-Dade_FL,FL,77,90,10,7,0,Fair,FALSE,FALSE,TRUE,twilight
2,Albuquerque,Bernalillo_NM,NM,64.9,39,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Livermore,Alameda_CA,CA,60.1,90,5,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Lynwood,Los Angeles_CA,CA,68,43,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Oklahoma City,Oklahoma_OK,OK,69.1,93,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Long Beach,Los Angeles_CA,CA,73.9,53,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,80,62,10,22,0,Fair / Windy,FALSE,FALSE,FALSE,day
2,Union,Union_SC,SC,90,43,7,0,0,Fair,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,75.9,74,10,23,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,70,63,10,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Chicago,Cook_IL,IL,78,48,10,16,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Los Gatos,Santa Clara_CA,CA,51.1,80,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Saint Louis,St. Louis County_MO,MO,50,66,10,17.3,0,Overcast,TRUE,FALSE,FALSE,day
2,Pixley,Tulare_CA,CA,51.1,92,6,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Detroit,Wayne_MI,MI,80.1,52,10,11.5,0,Clear,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,80.6,61,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Fort Worth,Tarrant_TX,TX,35,78,10,8,0,Cloudy,TRUE,FALSE,FALSE,twilight
3,Long Beach,Los Angeles_CA,CA,66,60,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Philadelphia,Philadelphia_PA,PA,75,90,6,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Oakridge,Lane_OR,OR,44.1,93,6,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,66,96,8,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,93.9,43,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,48.9,33,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Garden Grove,Orange_CA,CA,66,68,10,6.9,0,Clear,TRUE,FALSE,FALSE,day
2,Alexandria,Fairfax County_VA,VA,59.5,79,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Draper,Salt Lake_UT,UT,32,59,10,0,0,Clear,FALSE,FALSE,FALSE,day
4,Chesapeake,Chesapeake_VA,VA,83.5,28,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Denver,Denver_CO,CO,63,81,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Charlton,Worcester_MA,MA,28.9,54,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Orlando,Orange_FL,FL,79,94,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,Minneapolis,Hennepin_MN,MN,66.9,33,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,73.9,64,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,90,63,10,10.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,92,48,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Torrance,Los Angeles_CA,CA,66.9,66,10,8.1,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,50.9,56,10,5.8,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Branchville,Orangeburg_SC,SC,46.9,74,10,6.9,0,Overcast,FALSE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,99,40,10,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,71.6,94,10,8.1,0,Clear,FALSE,FALSE,FALSE,twilight
2,King Of Prussia,Montgomery_PA,PA,68,100,1.8,0,0.14,Overcast,FALSE,FALSE,TRUE,day
2,Linthicum Heights,Anne Arundel_MD,MD,35,67,10,13,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,41,76,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Cincinnati,Hamilton_OH,OH,67,51,10,13,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,O Fallon,St. Charles_MO,MO,50,46,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mobile,Mobile_AL,AL,62,100,7,20,0.24,Light Rain,FALSE,FALSE,FALSE,day
2,Beaufort,Beaufort_SC,SC,59,59,5,3,0,Fair,FALSE,FALSE,FALSE,day
2,Hudson,Pasco_FL,FL,80.1,69,10,10.4,0.01,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Dravosburg,Allegheny_PA,PA,76,79,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,New York,New York_NY,NY,62.1,37,10,12.7,0,Mostly Cloudy,TRUE,TRUE,FALSE,day
2,Katy,Harris_TX,TX,57.9,90,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Piedmont,Greenville_SC,SC,77,89,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Bradenton,Manatee_FL,FL,77,84,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,21.9,92,1.8,18.4,0,Light Freezing Rain,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,100,34,10,4.6,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Quinton,New Kent_VA,VA,90,40,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Sloatsburg,Rockland_NY,NY,89.1,43,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Bloomington,San Bernardino_CA,CA,64,28,10,3,0,Fair,FALSE,FALSE,FALSE,night
2,Ontario,San Bernardino_CA,CA,64,52,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
3,Baldwin Park,Los Angeles_CA,CA,73.4,61,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Fort Lee,Bergen_NJ,NJ,59,96,10,5.8,0,Shallow Fog,FALSE,FALSE,FALSE,twilight
4,Fond Du Lac,Fond du Lac_WI,WI,62.1,70,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,69,78,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Greenville,Greenville_SC,SC,80,74,10,7,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Sarasota,Sarasota_FL,FL,68,84,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,59,78,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,La Grange,Cook_IL,IL,37.9,70,10,11.5,0,Overcast,TRUE,FALSE,FALSE,day
4,Elgin,Kane_IL,IL,83,67,10,3,0,Fair,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,88,36,10,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Milpitas,Santa Clara_CA,CA,82,41,10,10.4,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,34,89,6,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Sebastopol,Sonoma_CA,CA,60,100,2,0,0,Fog,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,78.1,16,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,79,88,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Hawthorne,Westchester_NY,NY,64,75,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Latta,Dillon_SC,SC,64.4,34,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Scottsdale,Maricopa_AZ,AZ,104,22,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,78.1,84,10,0,0.14,Light Thunderstorms and Rain,FALSE,FALSE,TRUE,day
2,San Dimas,Los Angeles_CA,CA,95,12,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,95,36,7,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Fort Mill,York_SC,SC,66,93,2,0,0.01,Light Rain,FALSE,FALSE,TRUE,day
2,Nashville,Davidson_TN,TN,44.1,85,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,74,87,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,27,69,8,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Santa Ana,Orange_CA,CA,76,54,10,9,0,Fair,FALSE,FALSE,FALSE,day
4,Sacramento,Sacramento_CA,CA,52,93,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Washington,District Of Columbia_DC,DC,73.9,41,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Spokane,Spokane_WA,WA,53.1,71,10,0,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Miami,Miami-Dade_FL,FL,75.9,58,10,20.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,73,78,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Semmes,Mobile_AL,AL,42.1,67,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Dorchester,Suffolk_MA,MA,39.9,89,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Jacksonville,Pulaski_AR,AR,29.7,91,3,0,0,Light Snow,FALSE,FALSE,FALSE,night
3,Nashville,Davidson_TN,TN,72,64,10,20.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Columbia,Richland_SC,SC,87,37,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,87.1,57,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Hyattsville,Prince George's_MD,MD,54,94,10,7,0,Cloudy,FALSE,FALSE,FALSE,night
2,San Antonio,Bexar_TX,TX,64,80,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
2,Swartz Creek,Genesee_MI,MI,19.9,74,10,8.1,0,Clear,FALSE,FALSE,FALSE,night
3,Raleigh,Wake_NC,NC,69.1,100,3,8.1,0.39,Thunderstorms and Rain,FALSE,FALSE,FALSE,night
2,Nashville,Davidson_TN,TN,35.1,89,9,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Immokalee,Collier_FL,FL,73.4,78,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Lombard,Dupage_IL,IL,68,84,7,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Columbus,Franklin_OH,OH,46.6,95,10,3.5,0,Clear,FALSE,FALSE,TRUE,twilight
3,Indianapolis,Marion_IN,IN,79,57,10,10,0,Fair,FALSE,FALSE,FALSE,day
3,Wesley Chapel,Pasco_FL,FL,66.2,73,10,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,89,61,10,9,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,New Port Richey,Pasco_FL,FL,82,65,10,9.2,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,North Salem,Westchester_NY,NY,32,75,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,66.9,87,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,San Dimas,Los Angeles_CA,CA,82.4,42,10,6.9,0,Clear,TRUE,FALSE,FALSE,night
2,Renton,King_WA,WA,48.9,80,8,8.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Diamond Bar,Los Angeles_CA,CA,52,71,10,0,0,Fair,FALSE,FALSE,FALSE,day
4,Colorado City,Pueblo_CO,CO,78.1,40,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,85,65,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,42.1,70,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,41,51,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Paul,Dakota_MN,MN,-0.4,78,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
4,Echo Lake,El Dorado_CA,CA,81,18,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,73.9,59,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Attleboro,Bristol_MA,MA,70,97,6,0,0,Light Rain,FALSE,FALSE,FALSE,day
2,Stockton,San Joaquin_CA,CA,73.9,48,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,54,93,5,4.6,0.02,Overcast,FALSE,FALSE,TRUE,day
2,Greenville,Greenville_SC,SC,39.9,97,2,9.2,0.1,Heavy Rain,FALSE,FALSE,TRUE,twilight
2,Diamond Bar,Los Angeles_CA,CA,86,40,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
3,Philadelphia,Philadelphia_PA,PA,69,68,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Geyserville,Sonoma_CA,CA,54,97,2,4.6,0,Overcast,FALSE,FALSE,FALSE,night
2,Corona,Riverside_CA,CA,78,52,10,16,0,Fair,FALSE,FALSE,FALSE,day
2,Orange,Orange_CA,CA,66.9,73,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,28,78,10,5,0,Cloudy,FALSE,FALSE,TRUE,twilight
2,Crofton,Anne Arundel_MD,MD,42.8,76,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Bow,Merrimack_NH,NH,24.1,57,10,11.5,0,Clear,TRUE,FALSE,FALSE,twilight
2,Fishkill,Dutchess_NY,NY,42.1,22,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Cocoa,Brevard_FL,FL,84.2,94,7,5.8,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Los Angeles,Los Angeles_CA,CA,80,47,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Gurnee,Lake_IL,IL,73.9,73,10,12.7,0,Clear,FALSE,FALSE,FALSE,twilight
2,Auburn,Worcester_MA,MA,33.1,46,10,17.3,0,Clear,FALSE,FALSE,FALSE,night
2,Dallas,Dallas_TX,TX,36,97,8,8.1,0.04,Light Rain,FALSE,FALSE,FALSE,day
2,Aliso Viejo,Orange_CA,CA,72,64,9,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Santa Clarita,Los Angeles_CA,CA,53,38,10,12,0,Fair,FALSE,FALSE,FALSE,night
2,Miami,Miami-Dade_FL,FL,82,69,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis County_MO,MO,93,34,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,44.1,73,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,78.1,87,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Sherman Oaks,Los Angeles_CA,CA,57,81,10,3,0,Fair,FALSE,FALSE,FALSE,twilight
4,Glendale,Maricopa_AZ,AZ,96.8,16,10,0,0,Scattered Clouds,FALSE,TRUE,FALSE,day
3,Daly City,San Mateo_CA,CA,59,72,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Atlanta,Fulton_GA,GA,88,48,10,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Chicago,Cook_IL,IL,33.1,56,10,16.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
4,Modesto,Stanislaus_CA,CA,55.4,94,0.5,0,0,Fog,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,75,87,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,82.4,48,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Virginia Beach,Virginia Beach_VA,VA,39,76,10,16.1,0,Overcast,FALSE,FALSE,FALSE,twilight
2,San Diego,San Diego_CA,CA,55,94,2,0,0,Fog,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,66.9,36,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Suffolk,Suffolk_VA,VA,45.5,50,10,24.2,0,Overcast,FALSE,FALSE,FALSE,night
2,San Mateo,San Mateo_CA,CA,59,51,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
3,Miami,Miami-Dade_FL,FL,71.1,96,4,8.1,0.09,Rain,FALSE,FALSE,FALSE,day
2,Anaheim,Orange_CA,CA,57,93,5,10.4,0.01,Overcast,FALSE,FALSE,FALSE,day
4,Baldwinsville,Onondaga_NY,NY,28,81,9,15,0,Overcast,FALSE,FALSE,FALSE,night
3,Dallas,Dallas_TX,TX,72,33,10,8.1,0,Clear,TRUE,FALSE,FALSE,day
2,Alliance,Stark_OH,OH,25,85,1,14,0,Light Snow,FALSE,FALSE,FALSE,day
2,Apex,Wake_NC,NC,52,61,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Milwaukee,Milwaukee_WI,WI,42.1,70,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,75,66,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Villa Park,DuPage_IL,IL,41,67,10,17.3,0,Overcast,FALSE,FALSE,TRUE,day
2,Stockton,San Joaquin_CA,CA,73.9,33,10,6.9,0,Clear,FALSE,TRUE,FALSE,day
2,Bellevue,Sarpy_NE,NE,38.7,50,10,15,0,Overcast,FALSE,FALSE,TRUE,day
2,Half Moon Bay,San Mateo_CA,CA,63,100,0.5,10,0,Fog,FALSE,FALSE,FALSE,night
2,Baton Rouge,East Baton Rouge_LA,LA,72,59,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Whittier,Los Angeles_CA,CA,86,37,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,El Sobrante,Contra Costa_CA,CA,55,72,10,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,46.4,66,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Chattanooga,Hamilton_TN,TN,77,66,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
3,Saint Paul,Ramsey_MN,MN,23,93,2,13.8,0,Light Snow,FALSE,FALSE,FALSE,day
3,Hartford,Van Buren_MI,MI,12,71,1.5,18.4,0,Light Snow,FALSE,FALSE,FALSE,day
3,Catoosa,Rogers_OK,OK,55.9,75,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Charlotte,Mecklenburg_NC,NC,77,60,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,78.1,54,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Augusta,Richmond_GA,GA,90,59,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Saint Paul,Dakota_MN,MN,26,69,10,6,0,Fair,FALSE,FALSE,FALSE,twilight
2,Denver,Denver_CO,CO,77,28,30,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,San Bernardino,San Bernardino_CA,CA,62.6,59,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Louisville,Jefferson_KY,KY,77,62,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,San Mateo,San Mateo_CA,CA,86,25,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Cincinnati,Hamilton_OH,OH,28.9,92,2.5,9.2,0,Overcast,FALSE,FALSE,FALSE,twilight
3,San Diego,San Diego_CA,CA,82.9,12,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,86,37,10,18.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,96.8,30,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,63.1,23,10,25.3,0,Clear,FALSE,FALSE,TRUE,day
2,Oxnard,Ventura_CA,CA,57.9,70,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,West Palm Beach,Palm Beach_FL,FL,70,87,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Shinnston,Harrison_WV,WV,39.9,55,10,15,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,62.1,80,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,Millbrae,San Mateo_CA,CA,53.1,80,9,9.2,0.09,Overcast,FALSE,FALSE,FALSE,day
2,Uniondale,Nassau_NY,NY,44.1,82,9,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,San Bernardino,San Bernardino_CA,CA,77,61,5,0,0,Haze,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,41,53,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Grove City,Franklin_OH,OH,67.1,66,10,10.4,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Oak Brook,DuPage_IL,IL,30,61,10,11.5,0,Light Snow,FALSE,FALSE,TRUE,day
2,Caliente,Kern_CA,CA,55,58,9,18,0,Cloudy,FALSE,FALSE,FALSE,day
2,Rochester,Monroe_NY,NY,60.1,90,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,night
3,Baton Rouge,East Baton Rouge_LA,LA,82.9,49,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Cleveland,Cuyahoga_OH,OH,75.9,71,10,18.4,0,Overcast,FALSE,FALSE,FALSE,night
2,Piedmont,Greenville_SC,SC,35.6,100,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Greenville,Greenville_SC,SC,54,80,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Morrison,Jefferson_CO,CO,53.6,28,50,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Round Rock,Williamson_TX,TX,28.4,69,10,20.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,87.8,49,10,11.5,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,79,84,10,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Orlando,Orange_FL,FL,84,76,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mckinleyville,Humboldt_CA,CA,55.9,75,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Kansas City,Jackson_MO,MO,48,71,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Lake Placid,Highlands_FL,FL,64.4,94,5,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Bloomfield,Essex_NJ,NJ,59,64,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
3,Fort Lauderdale,Broward_FL,FL,81,82,10,9,0,Fair,FALSE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,64,46,10,0,0,Fair,FALSE,FALSE,TRUE,night
2,Palm Beach Gardens,Palm Beach_FL,FL,78.1,90,10,3.5,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Buffalo,Erie_NY,NY,77,84,4,15,0.02,Rain,FALSE,FALSE,FALSE,day
2,Alpharetta,Fulton_GA,GA,46.9,41,10,9.2,0,Clear,FALSE,FALSE,TRUE,twilight
2,Salt Lake City,Salt Lake_UT,UT,71,28,10,12,0,Fair,FALSE,FALSE,FALSE,twilight
2,Fallbrook,San Diego_CA,CA,64,93,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Petaluma,Sonoma_CA,CA,50,100,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Cookeville,Putnam_TN,TN,87.8,62,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,72,76,6,0,0,Haze,TRUE,FALSE,FALSE,day
3,Davis,Yolo_CA,CA,73.4,38,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,84,67,10,12.7,0,Clear,FALSE,FALSE,FALSE,twilight
2,San Jose,Santa Clara_CA,CA,43,86,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Santa Barbara,Santa Barbara_CA,CA,73,64,10,7,0,Fair,TRUE,FALSE,FALSE,day
2,Blue River,Linn_OR,OR,57.9,67,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Redlands,San Bernardino_CA,CA,80.6,34,6,6.9,0,Haze,FALSE,FALSE,FALSE,twilight
2,Palo Alto,Santa Clara_CA,CA,44.6,100,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Orangeburg,Rockland_NY,NY,73,57,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,95,41,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,72,91,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Castaic,Los Angeles_CA,CA,56,80,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Hempstead,Nassau_NY,NY,55,21,10,11.5,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,69.8,100,5,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Harrisburg,Dauphin_PA,PA,60.1,64,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,69.1,93,7,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Portland,Multnomah_OR,OR,55,89,10,24.2,0,Light Rain,FALSE,FALSE,FALSE,night
3,San Mateo,San Mateo_CA,CA,50,66,10,20.7,0,Light Rain,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,64,84,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Columbus,Franklin_OH,OH,71.1,90,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
3,Atlanta,DeKalb_GA,GA,72,91,2,9,0.01,Fog,FALSE,FALSE,FALSE,day
2,Fort Myers,Lee_FL,FL,84,47,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Rio Linda,Sacramento_CA,CA,50,94,6,0,0,Clear,FALSE,FALSE,FALSE,day
3,Elmhurst,Queens_NY,NY,77,79,10,15,0,Overcast,FALSE,FALSE,FALSE,day
3,Whitestone,Queens_NY,NY,60.1,22,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Highland Park,Lake_IL,IL,75,41,10,15,0,Fair,FALSE,FALSE,TRUE,day
